LSOA21CD,LSOA21NM,borough,inner_outer,population,charger_count,chargers_per_10k,pct_car_owning_households,pct_flats_apartments,imd_decile,priority_score
E01000730,Bromley 014B,Bromley,Outer,1852.0,1.0,5.399568034557236,69.51951951951952,16.541353383458645,2,58.01
E01001962,Haringey 004A,Haringey,Inner,1789.0,0.0,0.0,75.19500780031201,43.05772230889235,6,57.99
E01033744,Greenwich 007G,Greenwich,Outer,1773.0,0.0,0.0,54.24242424242425,40.51593323216996,3,57.99
E01004365,Waltham Forest 020A,Waltham Forest,Outer,2451.0,3.0,12.239902080783352,45.214105793450884,54.20326223337516,2,57.98
E01003684,Redbridge 040E,Redbridge,Outer,1892.0,0.0,0.0,73.75745526838966,9.920634920634921,4,57.98
E01001537,Enfield 005E,Enfield,Outer,1704.0,0.0,0.0,77.2463768115942,51.01744186046512,6,57.98
E01000417,Bexley 006B,Bexley,Outer,1740.0,0.0,0.0,72.26173541963016,45.028409090909086,5,57.97
E01000548,Brent 028D,Brent,Outer,1880.0,2.0,10.638297872340425,30.239520958083833,96.6067864271457,2,57.96
E01002039,Haringey 002C,Haringey,Inner,1641.0,1.0,6.0938452163315056,42.28295819935691,92.914653784219,1,57.96
E01000519,Brent 005B,Brent,Outer,1932.0,3.0,15.527950310559005,71.79080824088749,43.80952380952381,3,57.94
E01002765,Islington 015D,Islington,Inner,3111.0,2.0,6.428801028608165,29.850746268656714,81.73345759552656,3,57.93
E01003706,Redbridge 010B,Redbridge,Outer,1708.0,0.0,0.0,77.44,38.46153846153847,5,57.93
E01001849,Hackney 018D,Hackney,Inner,2779.0,3.0,10.795250089960419,38.60510805500982,75.61697926949654,3,57.92
E01000274,Barnet 011C,Barnet,Outer,1930.0,1.0,5.181347150259067,76.0,38.02008608321377,5,57.91
E01000638,Brent 024A,Brent,Outer,2131.0,4.0,18.770530267480055,39.24050632911392,80.37974683544303,2,57.91
E01001268,Ealing 012D,Ealing,Outer,2039.0,1.0,4.904364884747425,80.18720748829952,23.474178403755868,5,57.89
E01001137,Croydon 001A,Croydon,Outer,2726.0,2.0,7.336757153338224,59.0955806783145,68.72427983539094,6,57.89
E01002036,Haringey 002A,Haringey,Inner,1873.0,1.0,5.339028296849974,42.5287356321839,57.24533715925395,1,57.89
E01000160,Barnet 015C,Barnet,Outer,1896.0,1.0,5.274261603375527,71.94513715710723,60.22443890274314,6,57.88
E01033922,Barnet 043B,Barnet,Outer,1820.0,1.0,5.4945054945054945,51.09489051094891,90.37900874635568,4,57.87
E01000006,Barking and Dagenham 016A,Barking and Dagenham,Outer,1843.0,0.0,0.0,66.96750902527076,26.714801444043324,4,57.86
E01035682,Tower Hamlets 019G,Tower Hamlets,Inner,1544.0,0.0,0.0,29.435483870967744,94.15322580645162,2,57.85
E01001780,Hackney 032D,Hackney,Inner,1814.0,1.0,5.512679162072767,27.73207990599295,96.94117647058823,2,57.84
E01002732,Islington 005A,Islington,Inner,1848.0,1.0,5.411255411255412,30.75980392156863,80.75980392156863,1,57.84
E01001332,Ealing 008E,Ealing,Outer,1642.0,1.0,6.090133982947624,62.00345423143351,65.18010291595198,2,57.84
E01000310,Barnet 034C,Barnet,Outer,2201.0,3.0,13.630168105406634,57.15976331360947,50.76741440377804,3,57.83
E01032786,Tower Hamlets 010F,Tower Hamlets,Inner,1693.0,1.0,5.9066745422327225,38.7459807073955,98.07073954983923,2,57.82
E01001402,Enfield 021D,Enfield,Outer,1877.0,0.0,0.0,81.92252510760402,28.673323823109843,7,57.81
E01003575,Newham 005B,Newham,Inner,1679.0,0.0,0.0,59.447983014862,29.723991507431,2,57.81
E01001277,Ealing 011B,Ealing,Outer,2215.0,5.0,22.57336343115124,68.29608938547486,41.92200557103064,3,57.81
E01004083,Sutton 019A,Sutton,Outer,1505.0,0.0,0.0,69.18032786885246,37.540983606557376,2,57.8
E01004131,Sutton 003B,Sutton,Outer,1959.0,0.0,0.0,81.41592920353983,30.132939438700145,8,57.79
E01000629,Brent 005E,Brent,Outer,1967.0,1.0,5.083884087442806,77.52808988764045,20.32,4,57.79
E01000626,Brent 010E,Brent,Outer,1510.0,0.0,0.0,53.135313531353134,54.8922056384743,1,57.79
E01003168,Lambeth 025C,Lambeth,Inner,1642.0,0.0,0.0,49.924585218702866,49.92435703479576,2,57.78
E01002636,Hounslow 010E,Hounslow,Outer,2116.0,1.0,4.725897920604915,79.2544570502431,8.414239482200648,4,57.78
E01000694,Bromley 007C,Bromley,Outer,2277.0,0.0,0.0,90.62146892655367,16.308040770101925,10,57.77
E01000392,Bexley 016B,Bexley,Outer,2026.0,3.0,14.807502467917077,67.01570680628272,58.13648293963255,4,57.77
E01001336,Ealing 038C,Ealing,Outer,1881.0,1.0,5.31632110579479,72.21238938053098,42.123893805309734,4,57.77
E01000591,Brent 003F,Brent,Outer,2198.0,1.0,4.549590536851683,67.02954898911354,29.12772585669782,4,57.77
E01004628,Wandsworth 022A,Wandsworth,Inner,2316.0,2.0,8.635578583765112,56.69291338582677,68.7289088863892,5,57.77
E01004444,Waltham Forest 017D,Waltham Forest,Outer,2930.0,3.0,10.238907849829353,38.95652173913044,70.23498694516971,3,57.76
E01003249,Lewisham 001D,Lewisham,Inner,2024.0,1.0,4.940711462450593,42.10526315789473,82.4009324009324,4,57.75
E01001496,Enfield 026D,Enfield,Outer,1901.0,0.0,0.0,80.49921996879876,20.031298904538342,6,57.75
E01000528,Brent 025F,Brent,Outer,1676.0,1.0,5.966587112171838,46.994535519125684,75.88075880758808,1,57.74
E01001056,Croydon 030D,Croydon,Outer,1777.0,2.0,11.254924029262803,60.9375,51.2998266897747,1,57.74
E01002315,Havering 006D,Havering,Outer,1700.0,0.0,0.0,75.625,28.955696202531644,4,57.74
E01004616,Wandsworth 034C,Wandsworth,Inner,1891.0,0.0,0.0,38.56209150326798,79.50391644908616,5,57.74
E01000634,Brent 019E,Brent,Outer,2571.0,4.0,15.558148580318942,54.509803921568626,56.4875491480996,3,57.73
E01033943,Haringey 015E,Haringey,Inner,2658.0,0.0,0.0,36.51452282157676,52.282157676348554,5,57.72
E01003145,Lambeth 034D,Lambeth,Inner,1657.0,0.0,0.0,43.44919786096257,74.59893048128342,3,57.72
E01035697,Tower Hamlets 026F,Tower Hamlets,Inner,1801.0,0.0,0.0,24.62686567164179,92.53731343283582,4,57.72
E01002423,Hillingdon 018B,Hillingdon,Outer,1893.0,1.0,5.282620179609086,82.6158940397351,17.927631578947366,4,57.71
E01004391,Waltham Forest 014A,Waltham Forest,Outer,2390.0,2.0,8.368200836820083,42.0675537359263,80.63524590163934,4,57.7
E01001154,Croydon 006E,Croydon,Outer,1891.0,1.0,5.288207297726071,57.35900962861072,33.56258596973865,2,57.7
E01004517,Wandsworth 037A,Wandsworth,Inner,2240.0,1.0,4.464285714285714,51.29943502824859,66.43990929705215,5,57.69
E01001827,Hackney 029D,Hackney,Inner,1712.0,1.0,5.841121495327103,42.42424242424242,81.71140939597315,1,57.69
E01000316,Barnet 027E,Barnet,Outer,2222.0,6.0,27.002700270027002,67.71653543307087,59.12162162162162,4,57.68
E01003664,Redbridge 037B,Redbridge,Outer,1819.0,0.0,0.0,83.27402135231317,13.604240282685511,5,57.67
E01001370,Ealing 044A,Ealing,Outer,2151.0,1.0,4.6490004649000465,68.65148861646234,14.736842105263156,3,57.67
E01001495,Enfield 029A,Enfield,Outer,1801.0,1.0,5.5524708495280395,72.04450625869264,60.58091286307054,5,57.66
E01003259,Lewisham 028D,Lewisham,Inner,1804.0,0.0,0.0,52.910052910052904,53.43007915567283,4,57.65
E01003305,Lewisham 003E,Lewisham,Inner,2268.0,2.0,8.818342151675484,49.80891719745223,55.343511450381676,3,57.65
E01000102,Barking and Dagenham 007G,Barking and Dagenham,Outer,1815.0,0.0,0.0,67.24960254372019,12.738853503184714,3,57.64
E01002586,Hounslow 013D,Hounslow,Outer,1911.0,0.0,0.0,73.09236947791165,7.8,4,57.63
E01002089,Haringey 013D,Haringey,Inner,1265.0,0.0,0.0,41.245136186770424,90.69767441860465,1,57.62
E01004392,Waltham Forest 017A,Waltham Forest,Outer,2461.0,3.0,12.190166598943518,44.59183673469388,65.27494908350306,3,57.62
E01003189,Lewisham 034A,Lewisham,Inner,1684.0,0.0,0.0,55.07692307692308,33.84615384615385,2,57.61
E01002879,Kensington and Chelsea 005C,Kensington and Chelsea,Inner,1980.0,2.0,10.1010101010101,38.80171184022825,93.45661450924608,3,57.6
E01003351,Lewisham 026C,Lewisham,Inner,1686.0,0.0,0.0,65.72379367720465,17.333333333333336,2,57.6
E01034034,Hounslow 014F,Hounslow,Outer,1641.0,0.0,0.0,70.75928917609046,73.02100161550888,6,57.6
E01001833,Hackney 014D,Hackney,Inner,2039.0,1.0,4.904364884747425,32.89902280130293,80.91106290672451,3,57.59
E01003313,Lewisham 027E,Lewisham,Inner,1473.0,0.0,0.0,52.00642054574639,70.46548956661316,2,57.58
E01003212,Lewisham 005D,Lewisham,Inner,2028.0,0.0,0.0,52.11097708082026,45.58645707376058,5,57.58
E01000060,Barking and Dagenham 006B,Barking and Dagenham,Outer,2203.0,2.0,9.078529278256923,57.93357933579336,40.22140221402214,3,57.57
E01000315,Barnet 022F,Barnet,Outer,1710.0,0.0,0.0,68.50393700787401,24.44794952681388,3,57.56
E01000649,Bromley 007B,Bromley,Outer,2087.0,0.0,0.0,87.76009791921665,18.259803921568626,9,57.56
E01002786,Islington 010D,Islington,Inner,1996.0,3.0,15.030060120240481,31.038374717832955,94.47576099210822,2,57.56
E01003498,Newham 027B,Newham,Inner,1872.0,1.0,5.3418803418803416,44.5095168374817,62.17008797653959,2,57.55
E01033879,Southwark 015G,Southwark,Inner,2452.0,8.0,32.62642740619902,39.42992874109264,93.72781065088758,3,57.55
E01001753,Hackney 025B,Hackney,Inner,1504.0,0.0,0.0,34.025559105431306,92.33226837060703,2,57.53
E01003147,Lambeth 034E,Lambeth,Inner,2047.0,1.0,4.885197850512946,53.066332916145186,59.25,4,57.53
E01003002,Kingston upon Thames 016E,Kingston upon Thames,Outer,1902.0,1.0,5.257623554153523,74.68671679197995,40.125,5,57.53
E01002623,Hounslow 011C,Hounslow,Outer,1960.0,1.0,5.1020408163265305,69.9815837937385,23.486238532110093,3,57.52
E01003600,Newham 021B,Newham,Inner,1628.0,0.0,0.0,41.935483870967744,63.1578947368421,2,57.51
E01033086,Haringey 020F,Haringey,Inner,1121.0,0.0,0.0,43.9453125,88.06262230919765,1,57.51
E01001442,Enfield 002A,Enfield,Outer,1665.0,1.0,6.006006006006006,54.00313971742543,64.40944881889764,1,57.49
E01002029,Haringey 016B,Haringey,Inner,2077.0,2.0,9.629272989889264,33.05898491083676,81.18131868131869,2,57.48
E01003840,Richmond upon Thames 013A,Richmond upon Thames,Outer,1841.0,0.0,0.0,82.16123499142367,22.29845626072041,6,57.48
E01002877,Kensington and Chelsea 003B,Kensington and Chelsea,Inner,2169.0,6.0,27.662517289073303,46.18421052631579,87.59894459102902,3,57.47
E01033925,Barnet 043E,Barnet,Outer,1787.0,0.0,0.0,59.70873786407766,58.57605177993528,5,57.46
E01003725,Redbridge 003C,Redbridge,Outer,1734.0,0.0,0.0,76.15499254843517,22.65275707898659,4,57.46
E01003634,Newham 020D,Newham,Inner,1728.0,0.0,0.0,51.26903553299492,49.746192893401016,3,57.45
E01004241,Tower Hamlets 012B,Tower Hamlets,Inner,1773.0,3.0,16.920473773265652,45.036764705882355,91.34438305709024,1,57.44
E01000013,Barking and Dagenham 013A,Barking and Dagenham,Outer,1887.0,0.0,0.0,65.10500807754443,7.941653160453808,3,57.43
E01003237,Lewisham 037B,Lewisham,Inner,1715.0,0.0,0.0,64.55284552845528,14.772727272727273,2,57.43
E01000891,Camden 007C,Camden,Inner,1434.0,0.0,0.0,27.80487804878049,96.08482871125612,1,57.43
E01000234,Barnet 021D,Barnet,Outer,1743.0,0.0,0.0,81.00890207715133,36.98224852071006,6,57.43
E01001187,Croydon 017E,Croydon,Outer,1981.0,1.0,5.047955577990914,66.79012345679011,34.5252774352651,4,57.43
E01003582,Newham 002C,Newham,Inner,1626.0,0.0,0.0,57.615894039735096,38.35920177383592,2,57.42
E01002076,Haringey 015B,Haringey,Inner,1786.0,0.0,0.0,48.970588235294116,19.293078055964656,1,57.42
E01000571,Brent 012B,Brent,Outer,1795.0,0.0,0.0,76.76767676767676,12.298387096774194,4,57.42
E01000294,Barnet 004F,Barnet,Outer,1756.0,0.0,0.0,74.18032786885246,46.6484268125855,6,57.41
E01001776,Hackney 025F,Hackney,Inner,1686.0,0.0,0.0,30.0531914893617,86.98539176626826,3,57.41
E01002121,Harrow 007C,Harrow,Outer,1819.0,0.0,0.0,84.80300187617262,9.829867674858223,5,57.41
E01002278,Havering 001B,Havering,Outer,1724.0,0.0,0.0,69.7452229299363,19.426751592356688,3,57.4
E01004305,Tower Hamlets 022D,Tower Hamlets,Inner,1962.0,3.0,15.29051987767584,37.031484257871064,90.52631578947368,2,57.4
E01003658,Redbridge 004C,Redbridge,Outer,1682.0,0.0,0.0,64.23357664233576,52.256186317321685,4,57.39
E01033921,Barnet 043A,Barnet,Outer,1598.0,0.0,0.0,50.21645021645021,98.55699855699855,5,57.38
E01001716,Hackney 007B,Hackney,Inner,1808.0,1.0,5.530973451327434,29.1866028708134,94.25149700598803,2,57.38
E01002184,Harrow 013D,Harrow,Outer,1909.0,1.0,5.238344683080147,70.59724349157733,37.36600306278714,4,57.38
E01034045,Hounslow 031A,Hounslow,Outer,1793.0,1.0,5.577244841048523,55.10688836104512,99.04648390941597,6,57.37
E01033934,Brent 010H,Brent,Outer,1619.0,0.0,0.0,67.11711711711712,14.382022471910114,1,57.36
E01001050,Croydon 023D,Croydon,Outer,1756.0,0.0,0.0,48.48101265822785,80.6083650190114,5,57.36
E01000712,Bromley 012A,Bromley,Outer,1790.0,0.0,0.0,72.30419977298524,72.72727272727273,9,57.36
E01001243,Ealing 024D,Ealing,Outer,2321.0,2.0,8.616975441619992,44.52554744525548,76.2252346193952,4,57.36
E01000487,Brent 006E,Brent,Outer,1902.0,1.0,5.257623554153523,61.659513590844064,57.10186513629842,4,57.36
E01001527,Enfield 036F,Enfield,Outer,2044.0,2.0,9.784735812133073,70.5732484076433,50.70063694267516,5,57.36
E01034484,Redbridge 032H,Redbridge,Outer,1696.0,0.0,0.0,57.67790262172284,27.52808988764045,2,57.35
E01003048,Lambeth 009B,Lambeth,Inner,1886.0,2.0,10.604453870625663,34.68834688346883,92.26594301221166,2,57.35
E01000070,Barking and Dagenham 011D,Barking and Dagenham,Outer,2092.0,1.0,4.780114722753346,76.12456747404845,14.507772020725387,4,57.35
E01001356,Ealing 033C,Ealing,Outer,1319.0,0.0,0.0,38.449367088607595,91.33858267716536,1,57.35
E01002244,Havering 011A,Havering,Outer,1836.0,0.0,0.0,74.65564738292011,34.3448275862069,6,57.35
E01034605,Hillingdon 015K,Hillingdon,Outer,1758.0,0.0,0.0,82.14904679376083,31.715771230502597,6,57.33
E01001006,Croydon 016A,Croydon,Outer,1841.0,2.0,10.863661053775122,68.25396825396825,47.467438494934875,3,57.32
E01004037,Southwark 010B,Southwark,Inner,2002.0,2.0,9.990009990009991,33.82857142857143,95.08571428571429,3,57.32
E01004581,Wandsworth 004D,Wandsworth,Inner,1838.0,0.0,0.0,44.868735083532215,94.15971394517283,7,57.32
E01004536,Wandsworth 008B,Wandsworth,Inner,2471.0,2.0,8.093889113719143,34.27922814982974,93.97042093287827,4,57.31
E01000014,Barking and Dagenham 013B,Barking and Dagenham,Outer,1761.0,0.0,0.0,69.38775510204081,14.173228346456693,3,57.31
E01001093,Croydon 037C,Croydon,Outer,1870.0,0.0,0.0,78.62165963431787,32.34880450070324,7,57.31
E01002084,Haringey 019B,Haringey,Inner,1780.0,0.0,0.0,46.727549467275495,48.17629179331307,3,57.31
E01034488,Waltham Forest 020I,Waltham Forest,Outer,1900.0,3.0,15.789473684210526,47.963800904977376,76.57657657657657,2,57.31
E01004723,Westminster 005F,Westminster,Inner,2182.0,9.0,41.24656278643446,33.88773388773389,92.61954261954261,2,57.28
E01001295,Ealing 017B,Ealing,Outer,1799.0,0.0,0.0,81.29770992366412,4.752851711026616,4,57.28
E01033865,Lambeth 004I,Lambeth,Inner,2441.0,0.0,0.0,23.154362416107382,88.16666666666667,7,57.28
E01002655,Hounslow 019C,Hounslow,Outer,1915.0,0.0,0.0,77.19298245614034,21.052631578947366,6,57.27
E01003286,Lewisham 013D,Lewisham,Inner,1799.0,1.0,5.558643690939411,51.10821382007823,71.57757496740548,3,57.27
E01004290,Tower Hamlets 016D,Tower Hamlets,Inner,2078.0,1.0,4.8123195380173245,33.5483870967742,78.55297157622739,3,57.26
E01002186,Harrow 009B,Harrow,Outer,1875.0,2.0,10.666666666666666,71.10266159695817,64.67598475222364,5,57.25
E01003166,Lambeth 028D,Lambeth,Inner,2541.0,3.0,11.80637544273908,43.946188340807176,77.82764811490127,4,57.24
E01003559,Newham 009D,Newham,Inner,2443.0,1.0,4.093327875562832,39.08685968819599,52.164261931187575,3,57.24
E01001082,Croydon 032E,Croydon,Outer,1545.0,0.0,0.0,75.71701720841301,17.208413001912046,2,57.22
E01001613,Greenwich 028A,Greenwich,Outer,1800.0,1.0,5.555555555555555,60.70087609511889,66.87578419071518,4,57.22
E01002564,Hounslow 031E,Hounslow,Outer,1849.0,1.0,5.408328826392644,62.93222683264177,41.35546334716459,3,57.21
E01002496,Hillingdon 033A,Hillingdon,Outer,1957.0,2.0,10.219724067450178,76.25806451612902,44.44444444444444,5,57.2
E01001070,Croydon 040B,Croydon,Outer,1815.0,0.0,0.0,84.38948995363215,20.21604938271605,6,57.2
E01001824,Hackney 004D,Hackney,Inner,1707.0,1.0,5.8582308142940835,40.79207920792079,87.12871287128714,1,57.2
E01000689,Bromley 002A,Bromley,Outer,1596.0,0.0,0.0,80.84415584415584,47.24025974025974,5,57.18
E01034599,Harrow 027E,Harrow,Outer,1657.0,0.0,0.0,74.11971830985915,35.36585365853659,4,57.18
E01002410,Hillingdon 017A,Hillingdon,Outer,2017.0,1.0,4.95785820525533,79.58883994126285,21.114369501466275,5,57.16
E01003243,Lewisham 038D,Lewisham,Inner,1497.0,0.0,0.0,64.45578231292517,44.52054794520548,2,57.16
E01003288,Lewisham 041A,Lewisham,Inner,2176.0,2.0,9.191176470588236,39.13502109704641,73.68421052631578,3,57.16
E01001578,Greenwich 003D,Greenwich,Outer,2360.0,3.0,12.711864406779661,57.95053003533569,41.46054181389871,3,57.16
E01000080,Barking and Dagenham 007C,Barking and Dagenham,Outer,1766.0,0.0,0.0,70.51070840197694,10.855263157894738,3,57.16
E01001160,Croydon 002D,Croydon,Outer,1931.0,0.0,0.0,82.13716108452951,11.483253588516746,6,57.15
E01000402,Bexley 005B,Bexley,Outer,1626.0,0.0,0.0,68.40490797546013,51.380368098159515,4,57.15
E01003770,Redbridge 022B,Redbridge,Outer,2800.0,3.0,10.714285714285714,72.0504009163803,36.00917431192661,5,57.14
E01001645,Greenwich 022A,Greenwich,Outer,1880.0,0.0,0.0,70.49645390070923,12.729844413012732,4,57.13
E01003550,Newham 001D,Newham,Inner,1745.0,0.0,0.0,47.03947368421053,52.152317880794705,3,57.13
E01000697,Bromley 007F,Bromley,Outer,1795.0,0.0,0.0,86.08247422680412,45.057766367137354,9,57.13
E01001551,Enfield 002E,Enfield,Outer,1735.0,2.0,11.527377521613834,71.40625,30.046948356807512,1,57.12
E01001723,Hackney 006A,Hackney,Inner,2003.0,1.0,4.992511233150275,38.91336270190896,75.25622254758419,3,57.12
E01001619,Greenwich 030D,Greenwich,Outer,1971.0,0.0,0.0,72.94685990338165,32.2463768115942,7,57.12
E01003435,Merton 014E,Merton,Outer,2169.0,3.0,13.831258644536652,76.42276422764228,40.35087719298245,5,57.11
E01000618,Brent 036D,Brent,Outer,1722.0,0.0,0.0,74.58333333333333,9.791666666666666,3,57.11
E01003594,Newham 026A,Newham,Inner,1814.0,0.0,0.0,50.43478260869565,36.50519031141869,3,57.11
E01001650,Greenwich 019B,Greenwich,Outer,1808.0,0.0,0.0,69.83606557377048,6.393442622950819,3,57.11
E01002492,Hillingdon 030E,Hillingdon,Outer,1775.0,0.0,0.0,80.96192384769539,7.414829659318638,4,57.11
E01001157,Croydon 002B,Croydon,Outer,1834.0,0.0,0.0,76.88603531300161,18.75,5,57.11
E01002165,Harrow 017A,Harrow,Outer,1826.0,0.0,0.0,72.18045112781954,28.46441947565543,5,57.11
E01000103,Barking and Dagenham 014A,Barking and Dagenham,Outer,1777.0,0.0,0.0,75.79737335834896,14.821763602251407,4,57.11
E01003695,Redbridge 035F,Redbridge,Outer,1521.0,0.0,0.0,63.96761133603239,59.311740890688256,3,57.1
E01000796,Bromley 009C,Bromley,Outer,1524.0,0.0,0.0,52.35008103727715,60.547504025764894,2,57.09
E01032780,Tower Hamlets 035D,Tower Hamlets,Inner,3064.0,1.0,3.2637075718015667,32.142857142857146,89.59365708622398,5,57.09
E01001750,Hackney 031D,Hackney,Inner,2168.0,2.0,9.22509225092251,34.30107526881721,83.8012958963283,3,57.09
E01001347,Ealing 007C,Ealing,Outer,1968.0,2.0,10.16260162601626,71.28279883381924,26.850507982583455,3,57.08
E01001885,Hammersmith and Fulham 015A,Hammersmith and Fulham,Inner,1295.0,0.0,0.0,36.7504835589942,93.03675048355899,1,57.07
E01001553,Enfield 037B,Enfield,Outer,1662.0,0.0,0.0,65.44789762340037,18.864468864468865,2,57.07
E01000331,Bexley 017E,Bexley,Outer,1714.0,0.0,0.0,78.6061588330632,18.446601941747574,4,57.06
E01003713,Redbridge 034A,Redbridge,Outer,1879.0,0.0,0.0,77.84552845528455,11.991869918699187,5,57.06
E01002804,Islington 001D,Islington,Inner,1533.0,0.0,0.0,34.132581100141046,86.31875881523273,2,57.06
E01003573,Newham 017C,Newham,Inner,2356.0,1.0,4.244482173174872,58.752166377816295,24.956672443674176,3,57.04
E01001167,Croydon 028A,Croydon,Outer,2326.0,2.0,8.598452278589853,73.62637362637363,30.4029304029304,5,57.04
E01002405,Hillingdon 027A,Hillingdon,Outer,2008.0,3.0,14.9402390438247,72.98136645962732,29.037267080745345,3,57.03
E01033000,Hounslow 025F,Hounslow,Outer,1708.0,2.0,11.709601873536299,58.74799357945425,71.26805778491172,2,57.02
E01002204,Harrow 032A,Harrow,Outer,1869.0,1.0,5.350454788657036,66.2992125984252,50.07874015748032,4,57.02
E01002465,Hillingdon 009A,Hillingdon,Outer,1677.0,0.0,0.0,77.69110764430577,50.0,6,57.02
E01034611,Hillingdon 027H,Hillingdon,Outer,1323.0,0.0,0.0,74.65116279069768,54.88372093023256,3,56.97
E01003517,Newham 036E,Newham,Inner,1914.0,1.0,5.2246603970741905,53.40729001584786,37.81645569620253,2,56.97
E01002842,Kensington and Chelsea 021C,Kensington and Chelsea,Inner,1031.0,0.0,0.0,30.76923076923077,100.0,1,56.95
E01002081,Haringey 012D,Haringey,Inner,1912.0,1.0,5.230125523012552,37.3900293255132,68.56725146198829,2,56.95
E01000674,Bromley 008A,Bromley,Outer,1704.0,0.0,0.0,67.45932415519398,65.29338327091136,6,56.95
E01001694,Greenwich 001D,Greenwich,Outer,1719.0,0.0,0.0,63.99345335515548,28.150572831423897,3,56.93
E01000259,Barnet 025D,Barnet,Outer,2620.0,3.0,11.450381679389313,82.6530612244898,23.084780388151174,6,56.92
E01001345,Ealing 005D,Ealing,Outer,1780.0,0.0,0.0,79.9618320610687,7.224334600760455,4,56.92
E01002501,Hillingdon 026B,Hillingdon,Outer,1758.0,0.0,0.0,77.9296875,13.0859375,4,56.91
E01003060,Lambeth 011E,Lambeth,Inner,1705.0,0.0,0.0,28.052325581395348,97.38372093023256,4,56.91
E01003641,Redbridge 013C,Redbridge,Outer,2005.0,1.0,4.987531172069825,77.04918032786885,27.15447154471545,5,56.89
E01001739,Hackney 012D,Hackney,Inner,1964.0,0.0,0.0,39.548022598870055,66.06334841628959,5,56.89
E01033030,Hounslow 025G,Hounslow,Outer,1901.0,1.0,5.260389268805892,46.111111111111114,96.38888888888889,5,56.88
E01000984,Croydon 022F,Croydon,Outer,1876.0,2.0,10.660980810234543,50.955414012738856,57.19745222929936,2,56.85
E01004630,Wandsworth 022B,Wandsworth,Inner,1800.0,2.0,11.11111111111111,51.21580547112462,86.62613981762918,3,56.85
E01000054,Barking and Dagenham 018A,Barking and Dagenham,Outer,1835.0,0.0,0.0,68.54460093896714,5.0,3,56.83
E01000258,Barnet 016B,Barnet,Outer,1887.0,1.0,5.299417064122946,81.17797695262485,46.85494223363286,7,56.83
E01003197,Lewisham 029E,Lewisham,Inner,1607.0,0.0,0.0,55.230769230769226,32.1483771251932,1,56.83
E01002537,Hillingdon 009E,Hillingdon,Outer,2502.0,2.0,7.9936051159072745,79.05405405405406,46.962391513982645,9,56.82
E01032580,Barking and Dagenham 023F,Barking and Dagenham,Outer,1602.0,0.0,0.0,68.51851851851852,20.98765432098765,2,56.82
E01000224,Barnet 040D,Barnet,Outer,1682.0,0.0,0.0,70.3770197486535,21.58273381294964,3,56.82
E01001418,Enfield 011C,Enfield,Outer,1709.0,0.0,0.0,71.74515235457064,43.784530386740336,5,56.81
E01001521,Enfield 028A,Enfield,Outer,1851.0,0.0,0.0,78.26725403817915,41.05571847507331,8,56.81
E01004427,Waltham Forest 022E,Waltham Forest,Outer,1968.0,3.0,15.24390243902439,44.44444444444444,85.0422195416164,3,56.79
E01004452,Waltham Forest 005E,Waltham Forest,Outer,1894.0,1.0,5.279831045406547,64.22976501305483,46.72774869109947,4,56.78
E01001981,Haringey 018B,Haringey,Inner,1790.0,0.0,0.0,40.123456790123456,36.22291021671827,2,56.78
E01001486,Enfield 025C,Enfield,Outer,2159.0,7.0,32.42241778601204,52.48756218905473,47.459727385377946,1,56.78
E01000751,Bromley 036C,Bromley,Outer,2301.0,0.0,0.0,80.27057497181511,25.45045045045045,10,56.78
E01003335,Lewisham 035E,Lewisham,Inner,1468.0,0.0,0.0,54.05844155844156,63.149350649350644,2,56.77
E01000646,Bromley 016A,Bromley,Outer,1835.0,0.0,0.0,73.81864623243933,60.204081632653065,9,56.76
E01001465,Enfield 031B,Enfield,Outer,1570.0,0.0,0.0,74.4,14.428857715430862,2,56.73
E01000337,Bexley 003D,Bexley,Outer,1736.0,0.0,0.0,69.56521739130434,30.23255813953488,4,56.72
E01000056,Barking and Dagenham 018C,Barking and Dagenham,Outer,1648.0,0.0,0.0,68.38365896980461,14.05693950177936,2,56.71
E01002412,Hillingdon 017B,Hillingdon,Outer,2411.0,2.0,8.29531314807134,79.2191435768262,27.616645649432535,6,56.7
E01004535,Wandsworth 007A,Wandsworth,Inner,1791.0,2.0,11.166945840312675,34.83779971791255,98.01699716713881,2,56.7
E01000725,Bromley 023B,Bromley,Outer,1761.0,0.0,0.0,67.00251889168766,30.759493670886073,4,56.69
E01001664,Greenwich 037B,Greenwich,Outer,2083.0,0.0,0.0,52.5,47.96839729119639,6,56.68
E01000175,Barnet 006E,Barnet,Outer,1991.0,0.0,0.0,87.40279937791601,20.5607476635514,9,56.68
E01002808,Islington 003D,Islington,Inner,1914.0,1.0,5.2246603970741905,38.15028901734104,77.48267898383372,3,56.66
E01004005,Southwark 023D,Southwark,Inner,2299.0,11.0,47.84688995215311,36.517412935323385,83.26693227091634,2,56.65
E01002136,Harrow 027B,Harrow,Outer,2012.0,1.0,4.970178926441352,71.83098591549296,44.225352112676056,6,56.65
E01002625,Hounslow 004B,Hounslow,Outer,1732.0,0.0,0.0,84.66257668711657,5.532786885245901,4,56.65
E01003548,Newham 006B,Newham,Inner,2208.0,1.0,4.528985507246377,45.073891625615765,45.39877300613497,3,56.63
